NAME,CREATED,ROAD,addresses_district_id,addresses_district_name,LATITUDE,LONGITUDE
Centre Esportiu Municipal Estació del Nord,1991,C Nàpols,2.0,Eixample,41.39367157911195,2.1839578397165678
Centre Esportiu Municipal Estació del Nord,1991,C Nàpols,2.0,Eixample,41.39367157911195,2.1839578397165678
Centre Esportiu Municipal Estació del Nord,1991,C Nàpols,2.0,Eixample,41.39367157911195,2.1839578397165678
Centre Esportiu Municipal Estació del Nord,1991,C Nàpols,2.0,Eixample,41.39367157911195,2.1839578397165678
Centre Esportiu Municipal Estació del Nord,1991,C Nàpols,2.0,Eixample,41.39367157911195,2.1839578397165678
Centre Esportiu Municipal Estació del Nord,1991,C Nàpols,2.0,Eixample,41.39367157911195,2.1839578397165678
Centre Esportiu Municipal Estació del Nord,1991,C Nàpols,2.0,Eixample,41.39367157911195,2.1839578397165678
Centre Esportiu Municipal Estació del Nord,1991,C Nàpols,2.0,Eixample,41.39367157911195,2.1839578397165678
Centre Esportiu Municipal Estació del Nord,1991,C Nàpols,2.0,Eixample,41.39367157911195,2.1839578397165678
Centre Esportiu Municipal Estació del Nord,1991,C Nàpols,2.0,Eixample,41.39367157911195,2.1839578397165678
Centre Esportiu Municipal Estació del Nord,1991,C Nàpols,2.0,Eixample,41.39367157911195,2.1839578397165678
Centre Esportiu Municipal Estació del Nord,1991,C Nàpols,2.0,Eixample,41.39367157911195,2.1839578397165678
Casal de Gent Gran Bascònia,1988,C Bascònia,9.0,Sant Andreu,41.43612220833439,2.1870553596811515
Casal de Gent Gran Bascònia,1988,C Bascònia,9.0,Sant Andreu,41.43612220833439,2.1870553596811515
Sala Ciutat,1996,C Ciutat,1.0,Ciutat Vella,41.38249038372268,2.177606928169764
Centre Esportiu Municipal Bac de Roda,1998,Rbla Guipúscoa,10.0,Sant Martí,41.41438759082953,2.1940882193496254
Centre Esportiu Municipal Bac de Roda,1998,Rbla Guipúscoa,10.0,Sant Martí,41.41438759082953,2.1940882193496254
Centre Esportiu Municipal Bac de Roda,1998,Rbla Guipúscoa,10.0,Sant Martí,41.41438759082953,2.1940882193496254
Centre Esportiu Municipal Bac de Roda,1998,Rbla Guipúscoa,10.0,Sant Martí,41.41438759082953,2.1940882193496254
Centre Esportiu Municipal Bac de Roda,1998,Rbla Guipúscoa,10.0,Sant Martí,41.41438759082953,2.1940882193496254
Centre Esportiu Municipal Bac de Roda,1998,Rbla Guipúscoa,10.0,Sant Martí,41.41438759082953,2.1940882193496254
Centre Esportiu Municipal Bac de Roda,1998,Rbla Guipúscoa,10.0,Sant Martí,41.41438759082953,2.1940882193496254
Centre Esportiu Municipal Bac de Roda,1998,Rbla Guipúscoa,10.0,Sant Martí,41.41438759082953,2.1940882193496254
Centre Esportiu Municipal Bac de Roda,1998,Rbla Guipúscoa,10.0,Sant Martí,41.41438759082953,2.1940882193496254
Casal de Gent Gran Quatre Cantons,2010,Camí Antic de València,10.0,Sant Martí,41.40680575086897,2.2039755474775142
Casal de Gent Gran Quatre Cantons,2010,Camí Antic de València,10.0,Sant Martí,41.40680575086897,2.2039755474775142
Casal de Gent Gran La Palmera,1985,C Olesa,9.0,Sant Andreu,41.42278079150255,2.1850490251688464
Casal de Gent Gran La Palmera,1985,C Olesa,9.0,Sant Andreu,41.42278079150255,2.1850490251688464
Centre Esportiu Municipal Perill,1989,C Perill,6.0,Gràcia,41.39943181174807,2.1615212113893216
Centre Esportiu Municipal Perill,1989,C Perill,6.0,Gràcia,41.39943181174807,2.1615212113893216
Centre Esportiu Municipal Perill,1989,C Perill,6.0,Gràcia,41.39943181174807,2.1615212113893216
Centre Esportiu Municipal Perill,1989,C Perill,6.0,Gràcia,41.39943181174807,2.1615212113893216
Centre Esportiu Municipal Perill,1989,C Perill,6.0,Gràcia,41.39943181174807,2.1615212113893216
Centre Esportiu Municipal Perill,1989,C Perill,6.0,Gràcia,41.39943181174807,2.1615212113893216
Centre Esportiu Municipal Perill,1989,C Perill,6.0,Gràcia,41.39943181174807,2.1615212113893216
Centre Esportiu Municipal Perill,1989,C Perill,6.0,Gràcia,41.39943181174807,2.1615212113893216
Centre Esportiu Municipal Perill,1989,C Perill,6.0,Gràcia,41.39943181174807,2.1615212113893216
Centre Esportiu Municipal Perill,1989,C Perill,6.0,Gràcia,41.39943181174807,2.1615212113893216
Oficina d'Atenció Ciutadana del Districte de Sarrià - Sant Gervasi,1993,Anglí,5.0,Sarrià-Sant Gervasi,41.400186295433,2.125840736702977
Oficina d'Atenció Ciutadana del Districte de Sarrià - Sant Gervasi,1993,Anglí,5.0,Sarrià-Sant Gervasi,41.400186295433,2.125840736702977
Centre de Serveis Socials Poble-sec,1986,Carrer del Roser,3.0,Sants-Montjuïc,41.37384071899939,2.167042594521253
Centre de Serveis Socials Poble-sec,1986,Carrer del Roser,3.0,Sants-Montjuïc,41.37384071899939,2.167042594521253
Casal de Gent Gran Josep Trueta,1985,C Reina Amàlia,1.0,Ciutat Vella,41.376969254254014,2.1672378540759167
Casal de Gent Gran Josep Trueta,1985,C Reina Amàlia,1.0,Ciutat Vella,41.376969254254014,2.1672378540759167
Espai de Gent Gran Sagrada Família,1997,C Mallorca,2.0,Eixample,41.4059428522944,2.176606897474682
Espai de Gent Gran Sagrada Família,1997,C Mallorca,2.0,Eixample,41.4059428522944,2.176606897474682
Centre Cívic El Sortidor,1999,Plaça del Sortidor,3.0,Sants-Montjuïc,41.37209841325354,2.1625482995945347
Centre Cívic El Sortidor,1999,Plaça del Sortidor,3.0,Sants-Montjuïc,41.37209841325354,2.1625482995945347
Espai Jove Les Basses,1998,C Teide,8.0,Nou Barris,41.43103970121473,2.1692052777403625
Espai Jove Les Basses,1998,C Teide,8.0,Nou Barris,41.43103970121473,2.1692052777403625
Oficina d'Atenció Ciutadana del Districte de Gràcia,1994,Pl Vila de Gràcia,6.0,Gràcia,41.400000918045976,2.157870731711306
Oficina d'Atenció Ciutadana del Districte de Gràcia,1994,Pl Vila de Gràcia,6.0,Gràcia,41.400000918045976,2.157870731711306
Jardins de Can Castelló,1995,Freixa,5.0,Sarrià-Sant Gervasi,41.39904051559379,2.140179532716965
Jardins de Can Castelló,1995,Freixa,5.0,Sarrià-Sant Gervasi,41.39904051559379,2.140179532716965
Jardins de Vil·la Cecília,1998,Santa Amèlia,5.0,Sarrià-Sant Gervasi,41.39374957203113,2.121963830470535
Jardins de Vil·la Cecília,1998,Santa Amèlia,5.0,Sarrià-Sant Gervasi,41.39374957203113,2.121963830470535
Casal de Gent Gran Les Roquetes,1994,Pl Titellaires,8.0,Nou Barris,41.446167856874666,2.174660521309507
Casal de Gent Gran Les Roquetes,1994,Pl Titellaires,8.0,Nou Barris,41.446167856874666,2.174660521309507
Punt 7 - Punt InfoJOVE Horta-Guinardó,2010,C Horta,7.0,Horta-Guinardó,41.4314934655584,2.1598328296050964
